P1,2008,Datuk Seri Mohd. Azmi Khalid,UMNO,16991  
P112,2008,Dato Hj Sulaiman b Mohd Karli,UMNO,25698 
P112,2008,Abdullah Sani bin Abdul Hamid,PKR,26687  
P112,2004,Datuk Dr Shafie Mohd Salleh,UMNO,34118  
P112,2004,Zulkifli Noordin,PKR,12623 

P113,2008,Dato Mohd Zin Mohamed,UMNO,26381  
P113,2008,Mohamed Makki Ahmad,PAS,21532 
P113,2004,Datuk Mohd Zin Mohamed,UMNO,30755  
P113,2004,Mohamed Makki Ahmad,PAS,11918 

P114,2008,Lau Hoi Keong,GERAKAN,11704 
P114,2008,Dr Tan Seng Giaw,DAP,35552  
P114,2004,Ma Woei Chyi,GERAKAN,21428 
P114,2004,Dr Tan Seng Giaw,DAP,23282  

P115,2008,Lim Si Pin,GERAKAN,20330 
P115,2008,Chua Tian Chang,PKR,29785  
P115,2004,Ng Lip Yong @ Ng Lip Sat,GERAKAN,28718  
P115,2004,Chua Tian Chang,PKR,17201 

P116,2008,Yew Teong Look,MCA,19487 
P116,2008,Wee Choo Keong,PKR,19637  
P116,2004,Yew Teong Look,MCA,23135  
P116,2004,Sahri Bahari,PKR,12950 

P117,2008,Ma Woei Chyi,GERAKAN,17314 
P117,2008,Lim Lip Eng,DAP,25046  
P117,2004,Dr Tan Kee Kwong,GERAKAN,28061  
P117,2004,Kuan Perk Siong,DAP,11093 

P118,2008,Zulhasnan Rafique,UMNO,25489  
P118,2008,Ibrahim Yaakob,PKR,17355 
P118,2004,Datuk Zulhasnan Rafique,UMNO,27757  
P118,2004,Mejar (B) Abdul Rashid Hassan Basri,PAS,8088 

P119,2008,Aziz Jamaluddin Mohd Tahir,UMNO,15885 
P119,2008,Dr Lo' Lo' Mohd Ghazali,PAS,17857  
P119,2004,Datuk Astaman Abdul Aziz,UMNO,22910  
P119,2004,Mohamad Noor Mohamad,PAS,11095 

P120,2008,Lee Chong Meng,MCA,12534 
P120,2008,Fong Kui Lun,DAP,26811  
P120,2004,Tan Chew Mooi,MCA,18799 
P120,2004,Fong Kui Lun,DAP,19103  
P120,2004,Wee Choo Keong,MDP,1107
P120,2004,Billi Lim Peng Soon,Ind,132

P121,2008,Datuk Seri Shahrizat Abdul Jalil,UMNO,18833 
P121,2008,Nurul Izzah Anwar,PKR,21728  
P121,2008,N Periasamy,IND,489
P121,2004,Datuk Seri Shahrizat Abdul Jalil,UMNO,26474  
P121,2004,Sanusi Osman,PKR,11186 

P122,2008,Carol Chew Chee Lin,MCA,10738 
P122,2008,Teresa Kok Suh Sim,DAP,47230  
P122,2004,Chin Yen Foo,MCA,20302 
P122,2004,Teresa Kok Suh Sim,DAP,33197  

P123,2008,Jeffrey Goh Sim Ik,MCA,10953 
P123,2008,Tan Kok Wai,DAP,39253  
P123,2004,Lee Boon Kok,MCA,17195 
P123,2004,Tan Kok Wai,DAP,29056  

P124,2008,Tan Chai Ho,MCA,25608 
P124,2008,Abdul Khalid Ibrahim,PKR,28123  
P124,2004,Datuk Tan Chai Ho,MCA,33223  
P124,2004,Dr Rosli Ibrahim,PKR,15696 

P125,2008,Tengku Adnan Tengku Mansor,UMNO,4038  
P125,2008,Mohammad Nor Mohamad,PAS,1304 
P125,2004,Datuk Tengku Adnan Tengku Mansor,UMNO,4086  
P125,2004,Abdul Rahman Othman,PKR,540 

P126,2008,Datuk Seri Dr Rais Yatim,UMNO,19737  
P126,2008,Norman Ipin,PAS,8127 
P126,2004,Datuk Seri Dr Rais Yatim,UMNO,20650  
P126,2004,Dr Rosli Yaakop,PAS,5870 

P127,2008,Datuk Lilah Yasin,UMNO,25294  
P127,2008,Siti Meriam Naan,PAS,12974 
P127,2004,Tan Sri Mohamed Isa Abdul Samad,UMNO,26360  
P127,2004,Mohamad Fozi Mohd Zin,PAS,9280 

P128,2008,Datuk Yu Chok Tow,MCA,29022 
P128,2008,John Fernandez,DAP,32970  
P128,2004,Datuk Hon Choon Kim,MCA,36542  
P128,2004,Choong Yen Loong,DAP,20306 

P129,2008,Datuk Hassan Malek,UMNO,20417  
P129,2008,Annuar Mohd Salleh,PKR,10409 
P129,2004,Datuk Hasan Malek,UMNO,22105  
P129,2004,Annuar Mohd Saleh,PKR,8763 

P130,2008,Datuk Dr Yeow Chai Thiam,MCA,21120 
P130,2008,Loke Siew Fook,DAP,34271  
P130,2004,Datuk Goh Siow Huat,MCA,25009  
P130,2004,Chan Su Sann,DAP,20446 

P131,2008,Khairy Jamaluddin Abu Bakar,UMNO,26525  
P131,2008,Badrul Hisham Shaharin,PKR,20779 
P131,2004,Datuk Firdaus Muhammad Rom Harun,UMNO,28664  
P131,2004,Dr Dzulkefli Ahmad,PAS,10008 

P132,2008,Datuk S. Sothinathan,MIC,20544 
P132,2008,Kamarul Baharin Abbas,PKR,23348  
P132,2008,Mohd Rashid Arshad,IND,601
P132,2004,S Sothinathan,MIC,28494  
P132,2004,Ab Manap Sahardin,PKR,10717 

P133,2008,Datuk Shaziman Abu Mansor,UMNO,24022  
P133,2008,Abdul Razakek Abdul Rahim,PAS,10943 
P133,2004,Datuk Shaziman Abu Mansor,UMNO,23936  
P133,2004,Abdul Razakek Abdul Rahim,PAS,5852 

P134,2008,Datuk Wira Abu Seman Yusop,UMNO,21582  
P134,2008,Ab. Ghani Ab. Rahman,PAS,9297 
P134,2004,Datuk Wira Abu Seman Yusop,UMNO,24188  
P134,2004,Muhamad Burok,PAS,5789 

P135,2008,Datuk Seri Fong Chan Onn,MCA,26354  
P135,2008,Tan Lay Siang,DAP,13470 
P135,2004,Datuk Dr Fong Chan Onn,MCA,29920  
P135,2004,Goh Leong San,DAP,7372 

P136,2008,Datuk Idris Haron,UMNO,30460  
P136,2008,Zainon Jaafar,PKR,15960 
P136,2004,Idris Haron,UMNO,33039  
P136,2004,Shamsul Iskandar Mohd Akin,PKR,8595 

P137,2008,Datuk Md Sirat Abu,UMNO,30975  
P137,2008,Khalid Jaafar,PKR,29217 
P137,2004,Datuk Dr Mohd Ruddin Abdul Ghani,UMNO,39491  
P137,2004,Khalid Jaafar,PKR,12239 

P138,2008,Wong Nai Chee,MCA,27250 
P138,2008,Sim Tong Him,DAP,38640  
P138,2004,Wong Nai Chee,MCA,31217  
P138,2004,Kerk Kim Hock,DAP,30998 

P139,2008,Datuk Wira Ahmad Hamzah,UMNO,28101  
P139,2008,Zulkefly Othman,PKR,15373 
P139,2004,Mohd Said Yusof,UMNO,31198  
P139,2004,Jasme Tompang,PAS,9864 

P140,2008,Dr S. Subramaniam,MIC,15921  
P140,2008,Pang Hok Liong,DAP,12930 
P140,2004,Dr S Subramaniam,MIC,17953  
P140,2004,Pang Hok Liong,DAP,10144 

P141,2008,Baharum Mohamed,UMNO,17979  
P141,2008,Zulkaply Salleh,PKR,8112 
P141,2004,Baharum Mohamed,UMNO,19628  
P141,2004,Zulkapli bin Salleh,PKR,4786 

P142,2008,Chua Tee Yong,MCA,13658  
P142,2008,Teo Eng Ching,DAP,9564 
P142,2004,Datuk Dr Chua Soi Lek @ Chua Kin Seng,MCA,16469  
P142,2004,Tee Gey Yan,DAP,5740 

P143,2008,Tan Sri Muhyiddin Md Yassin,UMNO,21028  
P143,2008,Mohd Rozali Jamil Al-Hafiz,PAS,8447 
P143,2004,Tan Sri Muhyiddin Mohd Yassin,UMNO,23679  
P143,2004,Mohamed Anang,PAS,4932 

P144,2008,Hamim Samuri,UMNO,25319  
P144,2008,Lee Fu Haw,DAP,17702 
P144,2004,Hamim Samuri,UMNO,30967  
P144,2004,Kasim Ibrahim,PAS,9296 

P145,2008,Tay Puay Chuan,MCA,20329 
P145,2008,Er Teck Hwa,DAP,21051  
P145,2004,Datuk Chua Jui Meng,MCA,29320  
P145,2004,Azhari Ismail,DAP,10261 

P146,2008,Razali Ibrahim,UMNO,16986  
P146,2008,Nah Budin,PKR,12325 
P146,2004,Razali Ibrahim,UMNO,21116  
P146,2004,Mohamad Taib,PAS,7701 

P147,2008,Datuk Noraini Ahmad,UMNO,26066  
P147,2008,Faisal Ali,PAS,12467 
P147,2004,Syed Hood Syed Edros,UMNO,26974  
P147,2004,Suhaizan Kaiat,PAS,9788 

P148,2008,Dr. Wee Ka Siong,MCA,20230  
P148,2008,Hussin Sujak,PAS,6321 
P148,2004,Dr Wee Ka Siong,MCA,20065  
P148,2004,Mohd Zamri Mat Taksis,PAS,4302 

P149,2008,Datuk Mohamad Aziz,UMNO,19641  
P149,2008,Ali Markom,PKR,8767 
P149,2004,Datuk Mohamad Aziz,UMNO,21512  
P149,2004,Dr Ahmad Faidi Saidi,PKR,5316 

P150,2008,Mohd. Puad Zarkashi,UMNO,32593  
P150,2008,Muhammad Abdullah,PKR,19625 
P150,2004,Dr Junaidy And Wahab,UMNO,38982  
P150,2004,Mohamed Hanipa Maidin,PAS,9880 

P151,2008,Liang Teck Meng,GERAKAN,16450  
P151,2008,Atan Gombang,PAS,8597 
P151,2004,Datuk Seri Kerk Choo Ting,GERAKAN,18997  
P151,2004,Atan Gombang,PAS,4842 

P152,2008,Hou Kok Chung,MCA,27970  
P152,2008,Ng Lam Hua,DAP,24189 
P152,2004,Hoo Seong Chang,MCA,33001  
P152,2004,Ng Lam Hua,DAP,14303 

P153,2008,Datuk Seri Hishammuddin Tun Hussein,UMNO,17988  
P153,2008,Lee Sang,PKR,6418 
P153,2004,Datuk Hishamuddin Tun Hussein,UMNO,19575  
P153,2004,Onn Jaafar,PAS,2597 

P154,2008,Datuk Dr Abdul Latiff Ahmad,UMNO,20116  
P154,2008,Shahar Abdullah,PAS,6380 
P154,2004,Datuk Abdul Latiff Ahmad,UMNO,19222  
P154,2004,Idris Tukachil,PAS,4649 

P155,2008,Datuk Halimah Mohamed Sadique,UMNO,19031  
P155,2008,Salleh Farmin,PAS,4982 
P155,2004,Datuk Dr Adham Baba,UMNO,19706  
P155,2004,Salleh Farmin,PAS,2618 

P156,2008,Datuk Seri Syed Hamid Albar,UMNO,22682  
P156,2008,Onn Jaafar,PAS,3721 
P156,2004,Datuk Syed Hamid Albar,UMNO,1  
P156,2004,Uncontested,None,0 

P157,2008,Datuk Seri Azalina Othman Said (walkover),UMNO,0  
P157,2004,Datuk Azalina Othman Said,UMNO,1  
P157,2004,Uncontested,None,0 

P158,2008,Ling Ban San @ Teng Boon Soon,MCA,30 
P158,2008,Roslaini Sarif,PAS,16124  
P158,2004,Ling Ban San @ Teng Boon Soon,MCA,32071  
P158,2004,Yaakob Mohd Yusof,PAS,6060 

P159,2008,Datuk Seri Mohamed Khaled Nordin,UMNO,35849  
P159,2008,Md Rizan Mohd Saman,PKR,18568 
P159,2004,Datuk Mohamed Khaled Nordin,UMNO,38123  
P159,2004,A Razak Ahmad,PKR,7002 

P160,2008,Datuk Shahrir Abdul Samad,UMNO,43143  
P160,2008,Hassan Karim,PRM,17794 
P160,2004,Datuk Shahrir Abdul Samad,UMNO,54073  
P160,2004,Atan Ahmad,PAS,7281 

P161,2008,Datuk Nur Jazlan Mohamed,UMNO,38036  
P161,2008,Abdullah Ideris,PAS,17587 
P161,2004,Datuk Nur Jazlan Tan Sri Mohamad,UMNO,42406  
P161,2004,Nasir Wahab,PAS,7480 

P162,2008,Tan Ah Eng,MCA,33630  
P162,2008,Dr. Zaliha Mustafa,PKR,24779 
P162,2004,Tan Ah Eng,MCA,41001  
P162,2004,Song Sing Kwee,PKR,9335 

P163,2008,Ong Ka Ting,MCA,32017  
P163,2008,Ng Pak Siong,DAP,20273 
P163,2004,Lim Si Cheng,MCA,32278  
P163,2004,Ong Kow Meng,DAP,14134 

P164,2008,Ahmad Maslan,UMNO,23121  
P164,2008,Mohd Annuar Mohd Salleh,PKR,8677 
P164,2004,Hasni Mohamad,UMNO,26667  
P164,2004,Hassan Abdul Karim,PKR,5509 

P165,2008,Wee Jeck Seng,MCA,23302  
P165,2008,Ahmad Ton,DAP,10931 
P165,2004,Datuk Seri Ong Ka Ting,MCA,28046  
P165,2004,Tan Hang Meng,DAP,4431 

P166,2008,Yusof Mahal,UMNO,10471  
P166,2008,Matusin Abdul Rahman,PAS,1106 
P166,2008,Lau Seng Kiat,IND,2014
P166,2004,Datuk Suhaili Abdul Rahman,UMNO,11087  
P166,2004,Matusin Abdul Rahman,PAS,3186 

P167,2008,Datuk Abdul Rahim Bakri,UMNO,17634  
P167,2008,Yahya Othman,PKR,7739 
P167,2004,Datuk Abdul Rahim Bakri,UMNO,13236  
P167,2004,Orong Sahap,IND,6488 
P167,2004,Datu Abdul Razak Abdul Salam,IND,2375

P168,2008,Datuk Dr Maximus Ongkili,PBS,12028  
P168,2008,Anthony Mandiau,PKR,7830 
P168,2008,Roslan Mohd Zain,IND,1109
P168,2008,Bernam Angkap,BERSEKUTU,457
P168,2004,Datuk Dr Maximus Ongkili,PBS,10457  
P168,2004,Anthony Mandiau,IND,7268 

P169,2008,Datuk Abdul Rahman Dahlan,UMNO,17842  
P169,2008,Saidil Simoi,PKR,14822 
P169,2004,Datuk Salleh Tun Said,UMNO,19185  
P169,2004,James Bagah,IND,8956 
P169,2004,Jainin Giau,SETIA,1586

P170,2008,Datuk Wilfred Bumburing,UPKO,17645  
P170,2008,Ansari Abdullah,PKR,11023 
P170,2008,Ajin @ Hazin Gagah,IND,879
P170,2004,Wilfred Madius Tangau,UPKO,17722  
P170,2004,Umsery @ Ansari Abdullah,PKR,8555 

P171,2008,Datuk Eric Enchin Majimbun,SAPP,16884  
P171,2008,Ewol Munji @ Edward Ewol Munji,DAP,3709 
P171,2008,Mohamad Ibrahim @ Paul Kuleling,PKR,5423
P171,2004,Eric Enchin Majimbun,SAPP,16426  
P171,2004,Datin Saidatul Badru Tun Said,PKR,5201 

P172,2008,Chin Teck Ming,PBS,8420 
P172,2008,Christina Liew,PKR,9358 
P172,2008,Hiew King Chiew,DAP,9464
P172,2008,Kong Yu Kiong,IND,341
P172,2004,Dr Yee Moh Chai,PBS,15650  
P172,2004,Hiew King Cheu,DAP,5179 
P172,2004,Christina Liew,PKR,3497

P173,2008,Datuk Dr Marcus Mojigoh,UPKO,13737  
P173,2008,Saukinah Yusof,PKR,7292 
P173,2008,Ramzah Ahmad,IND,918
P173,2004,Datuk Dr Marcus Mojigoh,UPKO,13816  
P173,2004,Awang Ahmad Sah,PKR,5984 

P174,2008,Tan Sri Bernard Giluk Dompok,UPKO,13400  
P174,2008,Dr Edwin Bosi,PKR,10337 
P174,2008,Livired Missih @ Willybroad Missi,PASOK,404
P174,2008,Anthony Tibok,IND,696
P174,2004,Donald Peter Mojuntin,UPKO,16032  
P174,2004,Jomilon Mojountin @ Conrad Mojountin,DAP,3325 
P174,2004,Joseph Sulaiman,IND,960
P174,2004,Blaise Mosidin@Frederick Francis,PKR,927

P175,2008,Rosnah Abdul Rashid Shirlin,UMNO,15352  
P175,2008,Wahab Idris,PKR,5778 
P175,2008,Mohd Hashim Yussup,IND,429
P175,2008,Datuk Patrick Sindu,IND,2268
P175,2004,Rosnah Abdul Abdul Rashid Shirlin,UMNO,1  

P176,2008,Datuk Anifah Aman,UMNO,10242  
P176,2008,Ismail Bongsu,PKR,1615 
P176,2008,Jaafar Ismail,IND,4789
P176,2008,Benjamin Basinta,IND,205
P176,2004,Datuk Anifah Aman,UMNO,9655  
P176,2004,Awang Tengah Awang Amin,PKR,4547 

P177,2008,Datuk Lajim Ukin,UMNO,14780  
P177,2008,Lajim Yusof,PKR,3866 
P177,2004,Azizah Mohd Dun,UMNO,1  

P178,2008,Datuk Sapawi Ahmad,UMNO,11905  
P178,2008,Karim Tassim,PKR,5759 
P178,2004,Datuk Dr Yusof Yacob,UMNO,1  

P179,2008,Datuk Sirigan Gubat,UPKO,14074  
P179,2008,Jonathan Yasin,PKR,6823 
P179,2008,Vitos Mark Koding,PASOK,619
P179,2004,Tan Sri Bernard Dompok,UPKO,7547  
P179,2004,Ruhimin Adzim,IND,1609 
P179,2004,Karim Adam,IND,1609
P179,2004,Japiril Suhaimin,IND,1609

P180,2008,Datuk Seri Joseph Pairin Kitingan,PBS,14598  
P180,2008,Datuk Dr Jeffrey Kitingan,PKR,10334 
P180,2008,Peter Kodou,DAP,560
P180,2004,Datuk Joseph Pairin Kitingan,PBS,1  
P180,2004,Janti@Joseph,IND,0 

P181,2008,Raimie Unggi,UMNO,9535  
P181,2008,Adris Taripin,PKR,2652 
P181,2008,Mutang @ Sylvester Dawat,BERSEKUTU,485
P181,2008,Joh Jimmy @ Richard Joe Jimmy,IND,0
P181,2004,Raimi Unggi,UMNO,8032  
P181,2004,Datuk Laimun Laikin,IND,5628 

P182,2008,Tan Sri Joseph Kurup (won uncontested),PBRS,0  
P182,2004,Bernard S.Maraat,PBRS,5880  
P182,2004,Matin Tomy@Tommy,IND,5272 
P182,2004,Razali Suffian Koroh,SETIA,557

P183,2008,Datuk Ronald Kiandee,UMNO,7090  
P183,2008,Michael @ Radio Luban,PKR,1271 
P183,2008,Petrus Rinning,IND,571
P183,2008,Ramsah Tasim @ Ramsah Tashim,IND,0
P183,2008,Nordin Kaning,IND,0
P183,2004,Ronald Kiandee,UMNO,1  

P184,2008,Datuk Juslie Ajirol,UMNO,13668  
P184,2008,Ahmad Thamrin Jaini,PKR,6139 
P184,2004,Juslie Ajirol,UMNO,13140  
P184,2004,Rajmunni Sabu,PKR,2471 

P185,2008,Datuk Edmund Chong Ket Wah,PBS,9479  
P185,2008,Chong Kwong Wing,IND,5771 
P185,2004,Edmund Chong Ket Wah,PBS,1  
P185,2004,Pg Roslan Pg Nasrun,PKR,0 

P186,2008,Datuk V. K. Liew,LDP,8297  
P186,2008,Chong Chu Lin @ Shanty,DAP,8121 
P186,2008,Fong Vun Fui,IND,2929
P186,2004,Lau Ngan Siew,LDP,8208 
P186,2004,Chong Hon Min,IND,9538  
P186,2004,Liew Teck Khen @ Liaw Tech King,PASOK,543

P187,2008,Datuk Bung Moktar Radin,UMNO,8507  
P187,2008,Ahmad Abdul,PKR,2181 
P187,2008,Dasim @ Ricky Jikah,UMNO,1515
P187,2004,Bung Mokthar Radin,UMNO,1  

P188,2008,Salleh Kalbi,UMNO,18111  
P188,2008,Datuk Seri Panglima Dr Hasbullah Taha,PKR,8319 
P188,2004,Samsu Baharom Abdul Rahman,UMNO,16613  
P188,2004,Shamsuri Baharuddin,PKR,5865 

P189,2008,Datuk Shafie Apdal,UMNO,19419  
P189,2008,Abdul Azis Abdul Hamid,PKR,1957 
P189,2004,Datuk Shafie Apdal,UMNO,13970  
P189,2004,Noraida Abdul Salleh,IND,1162 
P189,2004,Mohd Abdul Wahab Pg Abdullah,PKR,676
P189,2004,Aldari Landi,IND,0

P190,2008,Datuk Dr Chua Soon Bui,SAPP,13943  
P190,2008,Chan Foong Hin,DAP,9076 
P190,2008,Berhan @ Birhan Ruslan,PKR,3278
P190,2004,Shim Paw Fatt,SAPP,1  

P191,2008,Datuk Abdul Ghapur Salleh (won uncontested),UMNO,0  
P191,2004,Abdul Ghapur Salleh,UMNO,1  

P192,2008,Datuk Dr Tiki Lafe,SPDP,8551  
P192,2008,Apin Baeng,IND,306 
P192,2008,Dr Patau Rubis,SNAP,4250
P192,2008,Fabian Tinseng,IND,1476
P192,2004,Tekhee@Tiki ak Lafe,SPDP,10579  
P192,2004,Dr Patau Rubis,SNAP,7867 

P193,2008,Datuk Wan Junaidi Tuanku Jaafar,PBB,15800  
P193,2008,Rahamat Idil Latip,PKR,3855 
P193,2004,Datuk Wan Junaidi Tuanku Jaafar,PBB,12590  
P193,2004,Idris bin Bohari,IND,2030 

P194,2008,Fadillah Yusof,PBB,19515  
P194,2008,Mohamad Jolhi,PKR,5118 
P194,2004,Fadillah Yusof,PBB,18236  
P194,2004,Wan Zainal Abidin Wan Senusi,PKR,5420 

P195,2008,Sim Yaw Yen,SUPP,12949 
P195,2008,Chong Chieng Jen,DAP,22901  
P195,2004,Chong Chieng Jen,DAP,17914  
P195,2004,Wee Kok Tiong,SUPP,15873 

P196,2008,Datuk Yong Khoon Seng,SUPP,21966  
P196,2008,Voon Lee Shan,DAP,18896 
P196,2008,See Chee How,PKR,2198
P196,2004,Datuk Yong Khoon Seng,SUPP,21155  
P196,2004,Voon Lee Shan,DAP,13424 

P197,2008,Sulaiman Abdul Rahman Abdul Taib,PBB,15559  
P197,2008,Hussain Bin Apok,PKR,4148 
P197,2008,Abu Bakar Awang Dawos,IND,898
P197,2004,Abdul Taib Mahmud,PBB,1  

P198,2008,Datuk James Dawos Mamit,PBB,14182  
P198,2008,Majen Ak Panyog,PKR,7525 
P198,2004,Dr James Dawos Mamit,PBB,15368  
P198,2004,Mangan Ngandok,STAR,6270 

P199,2008,Datuk Richard Riot Jaem,SUPP,15793  
P199,2008,Sylvester Belayong,SNAP,2366 
P199,2004,Richard Riot Jaem,SUPP,13960  
P199,2004,Henry Genailanggie,IND,4265 

P200,2008,Nancy Shukri,PBB,8183  
P200,2008,Piee Ling,PKR,2758 
P200,2004,Datuk Seri Adenan Satem,PBB,10767  
P200,2004,Adam Ahid,PAS,1035 

P201,2008,Datuk Rohani Abdul Karim,PBB,11015  
P201,2008,Abang Eddy Allyanni,PAS,2923 
P201,2008,Ali Semsu,IND,250
P201,2004,Datuk Rohanie Abdul Karim (walkover),PBB,1  

P202,2008,Masir Kujat,PRS,9700  
P202,2008,Cobbold Lusoi,IND,5448 
P202,2004,Jimmy Donald,PBDS,9679  
P202,2004,Cobbold Lusoi,IND,5311 

P203,2008,William Nyallau Badak,PRS,6769  
P203,2008,Nicholas Bawin,IND,5159 
P203,2004,Jawah anak Gerang,PBDS,6962  
P203,2004,William Nyallau Badak,IND,4927 

P204,2008,Datuk Douglas Uggah Embas,PBB,13708  
P204,2008,Edmond Stanley Jugol,SNAP,1999 
P204,2004,Datuk Douglas Uggah Embas,PBB,11618  
P204,2004,Abang Zulkifli Abang Engkeh,SNAP,1895 

P205,2008,Jelaing Mersat,SPDP,12470  
P205,2008,Mohd Yahya Abdullah,PKR,3764 
P205,2004,Jelaing Mersat,SPDP,11995  
P205,2004,Edmond Stanley Jugol,SNAP,4450 

P206,2008,Norah Tun Abdul Rahman (Walkover),PBB,0  
P206,2004,Datuk Wahab Dolah (walkover),PBB,0  

P207,2008,BN-PBB walkover,PBB,0  

P208,2008,Ding Kuong Hiing,SUPP,10588  
P208,2008,Dr wong Hua Seh,DAP,10537 
P208,2008,Lau Kain Chai,IND,116
P208,2008,Kung Chin Chin,IND,545
P208,2008,Ngu Tieng Hai,IND,105
P208,2004,Datuk Seri Law Hieng Ding,SUPP,15485  
P208,2004,Juna anak Jawek,IND,3886 
P208,2004,Ling Bit Tiing,IND,1667
P208,2004,Ngu Tieng Hai,IND,864

P209,2008,Datuk Joseph Salang Gandum,PRS,10351  
P209,2008,Ambrose Labang Jamba,PKR,2767 
P209,2004,Datuk Joseph Salang Gandum,PBDS,8388  
P209,2004,Josephine Randum Mawat,IND,5700 

P210,2008,Ago Dagang (Walkover),PRS,0  
P210,2004,Aaron Ago Dagang,PBDS,6438  
P210,2004,Frederick Bungsu Janton,IND,4381 

P211,2008,Datuk Tiong Thai King,SUPP,19476  
P211,2008,Wong Kee Woan,DAP,14612 
P211,2004,Tiong Thai King,SUPP,14895  
P211,2004,David Wong Kee Woan,DAP,10174 

P212,2008,Datuk Robert Lau Hoi Chew,SUPP,19138  
P212,2008,Wong Ho Leng,DAP,15903 
P212,2008,Lim Chin Chuang,PKR,812
P212,2004,Datuk Robert Lau Hoi Chew,SUPP,20689  
P212,2004,Wong Ho Leng,DAP,17344 

P213,2008,Datuk Seri Muhd Leo Michael Toyad,PBB,10090  
P213,2008,Hai Merawin,IND,3792 
P213,2004,Datuk Dr. Leo Michael Toyad,PBB,11829  
P213,2004,Mohamad @ Latip Rahman,IND,2651 

P214,2008,Joseph Entulu Belaun (Walkover),PRS,0  
P214,2004,Joseph Entulu Belaun,PBDS,7876  
P214,2004,Liman Sujang,SNAP,4260 

P215,2008,Alexander Nanta Linggi (walkover),PBB,0  
P215,2004,Alexander Nanta Linggi,PBB,1  

P216,2008,Abit Joo @ Billy Abit Joo,PRS,6590  
P216,2008,George Lagong,IND,4426 
P216,2004,Abit Joo @ Billy Abit Joo,PBDS,6949  
P216,2004,Bendindang Manjah,SNAP,3283 

P217,2008,Datuk Seri Tiong King Sing,SPDP,23628  
P217,2008,Lim Su Kien,DAP,8663 
P217,2004,Datuk Seri Tiong King Sing,SPDP,20225  
P217,2004,Chiew Chiu Sing,DAP,8958 
P217,2004,Dr Lau Hing Kii,SNAP,2583

P218,2008,Ahmad Lai Bujang,PBB,8238  
P218,2008,Dr Teo Yu Keng,PKR,4590 

P219,2008,Datuk Peter Chin Fah Kui,SUPP,19354  
P219,2008,Fong Pau Teck,DAP,14138 
P219,2004,Peter Chin Fah Kui,SUPP,1  

P220,2008,Datuk Jacob Dungau Sagan,SPDP,7996  
P220,2008,Kebing Wan,SNAP,3952 
P220,2004,Datuk Jacob Dungau Sagan,SPDP,7551  
P220,2004,Kabing Wan,SNAP,4241 

P221,2008,Hasbi Habibollah,PBB,6427  
P221,2008,Lau Liat Koi,PKR,5751 

P222,2008,Henry Sum Agong (walkover),PBB,8526  

